abastecimientoFrecuenteEcopais;gastoCombustibleElectricidadEcopais;abastecimientoFrecuenteElectricidad;gastoCombustibleElectricidadElectricidad;abastecimientoFrecuenteGas;gastoFrecuenteGas;abastecimientoFrecuenteSuper;gastoCombustibleElectricidadSuper;abastecimientoFrecuenteExtra;gastoCombustibleElectricidadExtra;abastecimientoFrecuenteDiesel;gastoCombustibleElectricidadDiesel;id_vivienda;id_hogar;ciudad
0;0;0;0;0;0;0;0;0;0;0;0;1801500434020411002;18015004340204110102;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500434030320102;18015004340303201102;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500434030320202;18015004340303202102;180150
2;0;2;0;2;0;2;0;1;40;2;0;1801500434030320302;18015004340303203102;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500434030320402;18015004340303204102;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500434030320502;18015004340303205102;180150
2;0;2;0;2;0;2;0;1;50;2;0;1801500434030320602;18015004340303206102;180150
2;0;2;0;2;0;2;0;1;30;2;0;1801500434030320702;18015004340303207102;180150
2;0;2;0;2;0;2;0;1;100;2;0;1801500435020410302;18015004350204103102;180150
2;0;2;0;2;0;2;0;1;100;2;0;1801500435020410402;18015004350204104102;180150
2;0;2;0;2;0;2;0;1;100;2;0;1801500435020410502;18015004350204105102;180150
2;0;2;0;2;0;1;50;2;0;2;0;1801500435020410602;18015004350204106102;180150
2;0;2;0;2;0;2;0;1;100;2;0;1801500435020410702;18015004350204107102;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500435020410902;18015004350204109102;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500435020410902;18015004350204109202;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500435020410902;18015004350204109302;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500435020410902;18015004350204109402;180150
2;0;2;0;2;0;2;0;2;0;1;40;1801500435020411002;18015004350204110102;180150
2;0;2;0;2;0;2;0;1;100;2;0;1801500436030350103;18015004360303501103;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500436030350203;18015004360303502103;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500436030350303;18015004360303503103;180150
2;0;2;0;2;0;2;0;1;20;2;0;1801500436030350403;18015004360303504103;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500436030350503;18015004360303505103;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500436030350603;18015004360303506103;180150
2;0;2;0;2;0;2;0;1;60;2;0;1801500436030350703;18015004360303507103;180150
2;0;2;0;2;0;2;0;1;25;2;0;1801500437020310102;18015004370203101102;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500437020310202;18015004370203102102;180150
2;0;2;0;2;0;2;0;1;20;2;0;1801500437020310302;18015004370203103102;180150
2;0;2;0;2;0;2;0;1;60;2;0;1801500437020310402;18015004370203104102;180150
2;0;2;0;2;0;2;0;1;20;2;0;1801500437020310502;18015004370203105102;180150
2;0;2;0;2;0;2;0;1;60;2;0;1801500437020310602;18015004370203106102;180150
2;0;2;0;2;0;2;0;1;20;2;0;1801500437020310702;18015004370203107102;180150
2;0;2;0;2;0;2;0;1;50;2;0;1801500438030250101;18015004380302501101;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500438030250201;18015004380302502101;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500438030250301;18015004380302503101;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500438030250401;18015004380302504101;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500438030250501;18015004380302505101;180150
2;0;2;0;2;0;2;0;1;50;2;0;1801500438030250601;18015004380302506101;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500438030250701;18015004380302507101;180150
2;0;2;0;2;0;2;0;2;0;1;40;1801500441020420103;18015004410204201103;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500441020420203;18015004410204202103;180150
2;0;2;0;2;0;2;0;1;40;2;0;1801500441020420303;18015004410204203103;180150
2;0;2;0;2;0;2;0;1;80;2;0;1801500441020420603;18015004410204206103;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500441020420703;18015004410204207103;180150
2;0;2;0;2;0;2;0;1;40;2;0;1801500441020420803;18015004410204208103;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500441020420903;18015004410204209103;180150
2;0;2;0;2;0;2;0;1;50;2;0;1801500443020420203;18015004430204202103;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500443020420303;18015004430204203103;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500443020420603;18015004430204206103;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500443020420703;18015004430204207103;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801500443020420803;18015004430204208103;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801509017020350103;18015090170203501103;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801509017020350203;18015090170203502103;180150
2;0;2;0;2;0;2;0;1;15;2;0;1801509017020350303;18015090170203503103;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801509017020350403;18015090170203504103;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801509017020350503;18015090170203505103;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801509017020350703;18015090170203507103;180150
2;0;2;0;2;0;1;20;2;0;2;0;1801509017020350803;18015090170203508103;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801509030010270103;18015090300102701103;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801509030010270203;18015090300102702103;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801509030010270403;18015090300102704103;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801509030010270503;18015090300102705103;180150
2;0;2;0;2;0;2;0;1;10;2;0;1801509030010270603;18015090300102706103;180150
2;0;2;0;2;0;2;0;1;80;2;0;1801509030010270703;18015090300102707103;180150
0;0;0;0;0;0;0;0;0;0;0;0;1801509030010270803;18015090300102708103;180150
2;0;2;0;2;0;2;0;1;40;2;0;1801520001030370101;18015200010303701101;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801520001030370201;18015200010303702101;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801520001030370301;18015200010303703101;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801520001030370701;18015200010303707101;180152
2;0;2;0;2;0;2;0;1;60;2;0;1801520001030371001;18015200010303710101;180152
2;0;2;0;2;0;2;0;1;80;2;0;1801520001050270103;18015200010502701103;180152
2;0;2;0;2;0;2;0;1;10;2;0;1801520001050270203;18015200010502702103;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801520001050270303;18015200010502703103;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801520001050270403;18015200010502704103;180152
2;0;2;0;2;0;2;0;1;40;2;0;1801520001050270503;18015200010502705103;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801520001050270603;18015200010502706103;180152
2;0;2;0;2;0;2;0;1;50;2;0;1801520001050270703;18015200010502707103;180152
2;0;2;0;2;0;2;0;1;60;2;0;1801520003020290101;18015200030202901101;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801520003020290201;18015200030202902101;180152
2;0;2;0;2;0;2;0;1;80;2;0;1801520003020290301;18015200030202903101;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801520003020290401;18015200030202904101;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801520003020290501;18015200030202905101;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801520003020290601;18015200030202906101;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801520003020290701;18015200030202907101;180152
2;0;2;0;2;0;2;0;1;60;2;0;1801520003070340103;18015200030703401103;180152
2;0;2;0;2;0;2;0;1;70;2;0;1801520003070340203;18015200030703402103;180152
2;0;2;0;2;0;2;0;1;60;2;0;1801520003070340303;18015200030703403103;180152
2;0;1;2;2;0;2;0;1;20;2;0;1801520003070340403;18015200030703404103;180152
2;0;2;0;2;0;2;0;1;150;2;0;1801520003070340503;18015200030703405103;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801520003070340603;18015200030703406103;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801520006020310102;18015200060203101102;180152
2;0;2;0;2;0;2;0;1;100;2;0;1801520006020310202;18015200060203102102;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801520006020310302;18015200060203103102;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801520006020310402;18015200060203104102;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801520006020310502;18015200060203105102;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801520006020310602;18015200060203106102;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801520006020310702;18015200060203107102;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801529013010410102;18015290130104101102;180152
2;0;2;0;2;0;2;0;1;30;2;0;1801529013010410202;18015290130104102102;180152
2;0;2;0;2;0;2;0;1;30;2;0;1801529013010410302;18015290130104103102;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801529013010410502;18015290130104105102;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801529013010410602;18015290130104106102;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801529013010410702;18015290130104107102;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801529013010410902;18015290130104109102;180152
0;0;0;0;0;0;0;0;0;0;0;0;1801539022030340103;18015390220303401103;180153
0;0;0;0;0;0;0;0;0;0;0;0;1801539022030340303;18015390220303403103;180153
2;0;2;0;2;0;2;0;1;20;2;0;1801539022030340403;18015390220303404103;180153
2;0;2;0;2;0;2;0;1;45;2;0;1801539022030340503;18015390220303405103;180153
0;0;0;0;0;0;0;0;0;0;0;0;1801539022030340603;18015390220303406103;180153
0;0;0;0;0;0;0;0;0;0;0;0;1801539022030340703;18015390220303407103;180153
0;0;0;0;0;0;0;0;0;0;0;0;1801539022030340803;18015390220303408103;180153
0;0;0;0;0;0;0;0;0;0;0;0;1801550002020270103;18015500020202701103;180155
2;0;2;0;2;0;2;0;1;40;2;0;1801550002020270203;18015500020202702103;180155
2;0;2;0;2;0;2;0;1;50;2;0;1801550002020270303;18015500020202703103;180155
0;0;0;0;0;0;0;0;0;0;0;0;1801550002020270403;18015500020202704103;180155
0;0;0;0;0;0;0;0;0;0;0;0;1801550002020270503;18015500020202705103;180155
0;0;0;0;0;0;0;0;0;0;0;0;1801550002020270603;18015500020202706103;180155
0;0;0;0;0;0;0;0;0;0;0;0;1801550002020270703;18015500020202707103;180155
2;0;2;0;2;0;2;0;1;100;2;0;1801559023010370101;18015590230103701101;180155
2;0;2;0;2;0;2;0;1;20;2;0;1801559023010370301;18015590230103703101;180155
0;0;0;0;0;0;0;0;0;0;0;0;1801559023010370401;18015590230103704101;180155
0;0;0;0;0;0;0;0;0;0;0;0;1801559023010370501;18015590230103705101;180155
0;0;0;0;0;0;0;0;0;0;0;0;1801559023010370601;18015590230103706101;180155
2;0;2;0;2;0;2;0;1;30;2;0;1801559023010370701;18015590230103707101;180155
2;0;2;0;2;0;2;0;1;50;2;0;1801559023010370801;18015590230103708101;180155
2;0;2;0;2;0;2;0;1;80;2;0;1801560007050410102;18015600070504101102;180156
2;0;2;0;2;0;2;0;1;20;2;0;1801560007050410202;18015600070504102102;180156
2;0;2;0;2;0;2;0;1;160;2;0;1801560007050410302;18015600070504103102;180156
2;0;2;0;2;0;2;0;1;50;2;0;1801560007050410402;18015600070504104102;180156
0;0;0;0;0;0;0;0;0;0;0;0;1801560007050410502;18015600070504105102;180156
0;0;0;0;0;0;0;0;0;0;0;0;1801560007050410602;18015600070504106102;180156
2;0;2;0;2;0;2;0;1;150;1;80;1801560007050410702;18015600070504107102;180156
2;0;2;0;2;0;2;0;1;30;2;0;1801560010030280101;18015600100302801101;180156
2;0;2;0;2;0;2;0;1;120;2;0;1801560010030280301;18015600100302803101;180156
2;0;2;0;2;0;2;0;1;100;2;0;1801560010030280401;18015600100302804101;180156
2;0;2;0;2;0;2;0;2;0;1;80;1801560010030280501;18015600100302805101;180156
2;0;2;0;2;0;2;0;1;100;2;0;1801560010030280601;18015600100302806101;180156
0;0;0;0;0;0;0;0;0;0;0;0;1801560010030280701;18015600100302807101;180156
0;0;0;0;0;0;0;0;0;0;0;0;1801560010030280801;18015600100302808101;180156
0;0;0;0;0;0;0;0;0;0;0;0;1801560010070340103;18015600100703401103;180156
2;0;2;0;2;0;2;0;1;40;2;0;1801560010070340203;18015600100703402103;180156
0;0;0;0;0;0;0;0;0;0;0;0;1801560010070340303;18015600100703403103;180156
0;0;0;0;0;0;0;0;0;0;0;0;1801560010070340403;18015600100703404103;180156
0;0;0;0;0;0;0;0;0;0;0;0;1801560010070340503;18015600100703405103;180156
2;0;2;0;2;0;2;0;2;0;1;100;1801560010070340603;18015600100703406103;180156
2;0;2;0;2;0;2;0;1;100;2;0;1801560010070340703;18015600100703407103;180156
0;0;0;0;0;0;0;0;0;0;0;0;1801560012030270103;18015600120302701103;180156
2;0;2;0;2;0;2;0;1;20;2;0;1801560012030270203;18015600120302702103;180156
2;0;2;0;2;0;2;0;1;50;2;0;1801560012030270303;18015600120302703103;180156
0;0;0;0;0;0;0;0;0;0;0;0;1801560012030270403;18015600120302704103;180156
0;0;0;0;0;0;0;0;0;0;0;0;1801560012030270603;18015600120302706103;180156
0;0;0;0;0;0;0;0;0;0;0;0;1801560012030270703;18015600120302707103;180156
0;0;0;0;0;0;0;0;0;0;0;0;1801560012030270803;18015600120302708103;180156
2;0;2;0;2;0;2;0;1;60;2;0;1801560014010340103;18015600140103401103;180156
0;0;0;0;0;0;0;0;0;0;0;0;1801560014010340203;18015600140103402103;180156
2;0;2;0;2;0;2;0;1;60;2;0;1801560014010340303;18015600140103403103;180156
2;0;2;0;2;0;2;0;1;80;2;0;1801560014010340403;18015600140103404103;180156
0;0;0;0;0;0;0;0;0;0;0;0;1801560014010340503;18015600140103405103;180156
2;0;2;0;2;0;2;0;1;40;2;0;1801560014010340603;18015600140103406103;180156
0;0;0;0;0;0;0;0;0;0;0;0;1801560014010340703;18015600140103407103;180156
0;0;0;0;0;0;0;0;0;0;0;0;1801619021020420103;18016190210204201103;180161
0;0;0;0;0;0;0;0;0;0;0;0;1801619021020420203;18016190210204202103;180161
0;0;0;0;0;0;0;0;0;0;0;0;1801619021020420403;18016190210204204103;180161
0;0;0;0;0;0;0;0;0;0;0;0;1801619021020420503;18016190210204205103;180161
0;0;0;0;0;0;0;0;0;0;0;0;1801619021020420603;18016190210204206103;180161
2;0;2;0;2;0;2;0;2;0;1;80;1801619021020420703;18016190210204207103;180161
0;0;0;0;0;0;0;0;0;0;0;0;1801619021020420903;18016190210204209103;180161
2;0;2;0;2;0;2;0;1;30;2;0;1801619026010260202;18016190260102602102;180161
0;0;0;0;0;0;0;0;0;0;0;0;1801619026010260302;18016190260102603102;180161
0;0;0;0;0;0;0;0;0;0;0;0;1801619026010260402;18016190260102604102;180161
0;0;0;0;0;0;0;0;0;0;0;0;1801619026010260502;18016190260102605102;180161
2;0;2;0;2;0;2;0;2;0;1;10;1801619026010260602;18016190260102606102;180161
2;0;2;0;2;0;2;0;1;30;2;0;1801619026010260702;18016190260102607102;180161
0;0;0;0;0;0;0;0;0;0;0;0;1801619026010260802;18016190260102608102;180161
0;0;0;0;0;0;0;0;0;0;0;0;1801620003030260102;18016200030302601102;180162
0;0;0;0;0;0;0;0;0;0;0;0;1801620003030260202;18016200030302602102;180162
2;0;2;0;2;0;2;0;1;30;2;0;1801620003030260302;18016200030302603102;180162
2;0;2;0;2;0;2;0;1;50;2;0;1801620003030260402;18016200030302604102;180162
0;0;0;0;0;0;0;0;0;0;0;0;1801620003030260602;18016200030302606102;180162
2;0;2;0;2;0;2;0;1;20;2;0;1801620003030260702;18016200030302607102;180162
0;0;0;0;0;0;0;0;0;0;0;0;1801620003030260802;18016200030302608102;180162
0;0;0;0;0;0;0;0;0;0;0;0;1801629004010310102;18016290040103101102;180162
0;0;0;0;0;0;0;0;0;0;0;0;1801629004010310202;18016290040103102102;180162
0;0;0;0;0;0;0;0;0;0;0;0;1801629004010310302;18016290040103103102;180162
0;0;0;0;0;0;0;0;0;0;0;0;1801629004010310402;18016290040103104102;180162
0;0;0;0;0;0;0;0;0;0;0;0;1801629004010310502;18016290040103105102;180162
0;0;0;0;0;0;0;0;0;0;0;0;1801629004010310602;18016290040103106102;180162
0;0;0;0;0;0;0;0;0;0;0;0;1801629004010310702;18016290040103107102;180162
0;0;0;0;0;0;0;0;0;0;0;0;1801630007050290101;18016300070502901101;180163
0;0;0;0;0;0;0;0;0;0;0;0;1801630007050290201;18016300070502902101;180163
0;0;0;0;0;0;0;0;0;0;0;0;1801630007050290301;18016300070502903101;180163
0;0;0;0;0;0;0;0;0;0;0;0;1801630007050290401;18016300070502904101;180163
0;0;0;0;0;0;0;0;0;0;0;0;1801630007050290501;18016300070502905101;180163
0;0;0;0;0;0;0;0;0;0;0;0;1801630007050290601;18016300070502906101;180163
0;0;0;0;0;0;0;0;0;0;0;0;1801630007050290701;18016300070502907101;180163
0;0;0;0;0;0;0;0;0;0;0;0;1801650003030420203;18016500030304202103;180165
0;0;0;0;0;0;0;0;0;0;0;0;1801650003030420403;18016500030304204103;180165
2;0;2;0;2;0;2;0;1;60;2;0;1801650003030420503;18016500030304205103;180165
0;0;0;0;0;0;0;0;0;0;0;0;1801650003030420603;18016500030304206103;180165
0;0;0;0;0;0;0;0;0;0;0;0;1801650003030420703;18016500030304207103;180165
2;0;2;0;2;0;2;0;1;60;2;0;1801650003030420903;18016500030304209103;180165
2;0;2;0;2;0;2;0;1;40;2;0;1801650003030421003;18016500030304210103;180165
0;0;0;0;0;0;0;0;0;0;0;0;1801650005030320102;18016500050303201102;180165
0;0;0;0;0;0;0;0;0;0;0;0;1801650005030320202;18016500050303202102;180165
0;0;0;0;0;0;0;0;0;0;0;0;1801650005030320302;18016500050303203102;180165
0;0;0;0;0;0;0;0;0;0;0;0;1801650005030320402;18016500050303204102;180165
2;0;2;0;2;0;2;0;1;20;2;0;1801650005030320502;18016500050303205102;180165
0;0;0;0;0;0;0;0;0;0;0;0;1801650005030320602;18016500050303206102;180165
0;0;0;0;0;0;0;0;0;0;0;0;1801650005030320802;18016500050303208102;180165
2;0;2;0;2;0;2;0;2;0;1;50;1801659002020280101;18016590020202801101;180165
0;0;0;0;0;0;0;0;0;0;0;0;1801659002020280201;18016590020202802101;180165
0;0;0;0;0;0;0;0;0;0;0;0;1801659002020280301;18016590020202803101;180165
0;0;0;0;0;0;0;0;0;0;0;0;1801659002020280401;18016590020202804101;180165
0;0;0;0;0;0;0;0;0;0;0;0;1801659002020280501;18016590020202805101;180165
0;0;0;0;0;0;0;0;0;0;0;0;1801659002020280601;18016590020202806101;180165
0;0;0;0;0;0;0;0;0;0;0;0;1801659002020280701;18016590020202807101;180165
0;0;0;0;0;0;0;0;0;0;0;0;1801669009040260102;18016690090402601102;180166
0;0;0;0;0;0;0;0;0;0;0;0;1801669009040260202;18016690090402602102;180166
0;0;0;0;0;0;0;0;0;0;0;0;1801669009040260302;18016690090402603102;180166
0;0;0;0;0;0;0;0;0;0;0;0;1801669009040260402;18016690090402604102;180166
0;0;0;0;0;0;0;0;0;0;0;0;1801669009040260502;18016690090402605102;180166
0;0;0;0;0;0;0;0;0;0;0;0;1801669009040260602;18016690090402606102;180166
2;0;2;0;2;0;2;0;1;25;2;0;1801669009040260702;18016690090402607102;180166
0;0;0;0;0;0;0;0;0;0;0;0;1801689013010370101;18016890130103701101;180168
0;0;0;0;0;0;0;0;0;0;0;0;1801689013010370201;18016890130103702101;180168
2;0;2;0;2;0;2;0;1;20;2;0;1801689013010370301;18016890130103703101;180168
2;0;2;0;2;0;2;0;2;0;1;30;1801689013010370501;18016890130103705101;180168
2;0;2;0;2;0;2;0;2;0;1;40;1801689013010370801;18016890130103708101;180168
0;0;0;0;0;0;0;0;0;0;0;0;1801689013010371001;18016890130103710101;180168
0;0;0;0;0;0;0;0;0;0;0;0;1802500008010370201;18025000080103702101;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500008010370401;18025000080103704101;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500008010370501;18025000080103705101;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500008010370601;18025000080103706101;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500008010370701;18025000080103707101;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500008010370801;18025000080103708101;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500009040250101;18025000090402501101;180250
2;0;2;0;2;0;2;0;1;60;2;0;1802500009040250201;18025000090402502101;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500009040250301;18025000090402503101;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500009040250401;18025000090402504101;180250
2;0;2;0;2;0;2;0;1;100;2;0;1802500009040250501;18025000090402505101;180250
2;0;2;0;2;0;2;0;1;40;2;0;1802500009040250601;18025000090402506101;180250
2;0;2;0;2;0;2;0;1;60;2;0;1802500009040250701;18025000090402507101;180250
2;0;2;0;2;0;2;0;1;20;2;0;1802500011010310102;18025000110103101102;180250
2;0;2;0;2;0;1;200;2;0;2;0;1802500011010310202;18025000110103102102;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500011010310302;18025000110103103102;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500011010310402;18025000110103104102;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500011010310502;18025000110103105102;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500011010310602;18025000110103106102;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500011010310702;18025000110103107102;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500011040260102;18025000110402601102;180250
2;0;2;0;2;0;2;0;1;15;2;0;1802500011040260202;18025000110402602102;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500011040260302;18025000110402603102;180250
2;0;2;0;2;0;2;0;1;40;2;0;1802500011040260502;18025000110402605102;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500011040260602;18025000110402606102;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500011040260702;18025000110402607102;180250
2;0;2;0;2;0;2;0;1;40;2;0;1802500011040260802;18025000110402608102;180250
2;0;2;0;2;0;2;0;2;0;1;20;1802500019010250101;18025000190102501101;180250
2;0;2;0;2;0;2;0;1;100;2;0;1802500019010250201;18025000190102502101;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500019010250301;18025000190102503101;180250
2;0;2;0;2;0;2;0;2;0;1;50;1802500019010250401;18025000190102504101;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500019010250501;18025000190102505101;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500019010250601;18025000190102506101;180250
2;0;2;0;2;0;2;0;1;30;2;0;1802500019010250701;18025000190102507101;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500026010420103;18025000260104201103;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500026010420203;18025000260104202103;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500026010420303;18025000260104203103;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500026010420403;18025000260104204103;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500026010420503;18025000260104205103;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500026010420603;18025000260104206103;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500026010420703;18025000260104207103;180250
2;0;2;0;2;0;2;0;1;100;2;0;1802500026030260102;18025000260302601102;180250
2;0;2;0;2;0;2;0;1;80;2;0;1802500026030260202;18025000260302602102;180250
2;0;2;0;2;0;2;0;1;80;2;0;1802500026030260302;18025000260302603102;180250
2;0;2;0;2;0;2;0;1;80;2;0;1802500026030260502;18025000260302605102;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500026030260602;18025000260302606102;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500026030260702;18025000260302607102;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500026030260802;18025000260302608102;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500028020350103;18025000280203501103;180250
2;0;1;5;2;0;2;0;2;0;2;0;1802500028020350203;18025000280203502103;180250
2;0;2;0;2;0;2;0;1;100;2;0;1802500028020350303;18025000280203503103;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500028020350403;18025000280203504103;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500028020350603;18025000280203506103;180250
2;0;2;0;2;0;2;0;1;60;2;0;1802500028020350703;18025000280203507103;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802500028020350803;18025000280203508103;180250
0;0;0;0;0;0;0;0;0;0;0;0;1802540001030310102;18025400010303101102;180254
0;0;0;0;0;0;0;0;0;0;0;0;1802540001030310202;18025400010303102102;180254
0;0;0;0;0;0;0;0;0;0;0;0;1802540001030310302;18025400010303103102;180254
0;0;0;0;0;0;0;0;0;0;0;0;1802540001030310402;18025400010303104102;180254
0;0;0;0;0;0;0;0;0;0;0;0;1802540001030310502;18025400010303105102;180254
2;0;2;0;2;0;2;0;1;40;2;0;1802540001030310602;18025400010303106102;180254
0;0;0;0;0;0;0;0;0;0;0;0;1802540001030310702;18025400010303107102;180254
2;0;2;0;2;0;2;0;1;30;2;0;1803509014010280101;18035090140102801101;180350
2;0;2;0;2;0;2;0;1;20;2;0;1803509014010280201;18035090140102802101;180350
0;0;0;0;0;0;0;0;0;0;0;0;1803509014010280301;18035090140102803101;180350
0;0;0;0;0;0;0;0;0;0;0;0;1803509014010280401;18035090140102804101;180350
2;0;2;0;2;0;2;0;1;30;2;0;1803509014010280501;18035090140102805101;180350
2;0;2;0;2;0;2;0;1;80;2;0;1803509014010280601;18035090140102806101;180350
2;0;2;0;2;0;2;0;1;50;2;0;1803509014010280701;18035090140102807101;180350
0;0;0;0;0;0;0;0;0;0;0;0;1804510001010320102;18045100010103201102;180451
0;0;0;0;0;0;0;0;0;0;0;0;1804510001010320202;18045100010103202102;180451
0;0;0;0;0;0;0;0;0;0;0;0;1804510001010320302;18045100010103203102;180451
